Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
BD,Casey's General Store,412 E Harper Ave,,Granville,IL,61326,,815-339-6248,E,,Public,4am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.257935,-89.221878,2023-07-11,203829,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,1045 University Ave,,Henry,IL,61537,,309-364-3872,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.118191,-89.370389,2023-07-11,203830,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,215 Powers Rd,,Hillcrest,IL,61068,,815-561-8389,E,,Public,4am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.952026,-89.064964,2023-07-11,203831,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,601 Main St,,Keithsburg,IL,61442,,309-374-9163,E,,Public,6am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.100877,-90.940573,2023-07-11,203832,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,618 N Main St,,Kewanee,IL,61443,,309-853-3181,E,,Public,4am-12am daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.250073,-89.924537,2023-07-11,203833,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,129 E Railroad St,,Kingston,IL,60145,,815-784-9040,E,,Public,4am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.100158,-88.758062,2023-07-11,203834,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,440 Henderson Rd,,Knoxville,IL,61448,,309-289-9200,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,40.912888,-90.291979,2023-07-11,203835,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,1327 5th St,,La Salle,IL,61301,,815-220-1457,E,,Public,5am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,41.333466,-89.087494,2023-07-11,203836,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,425 S Main Ave,,Ladd,IL,61329,,815-894-2193,E,,Public,4am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.377743,-89.218095,2023-07-11,203837,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,111 W Illinois Route 64,,Lanark,IL,61046,,815-493-6719,E,,Public,4am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.095988,-89.839736,2023-07-11,203838,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,180 N Main St,,Leland,IL,60531,,815-495-3520,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.614402,-88.799696,2023-07-11,203839,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,301 N Schuyler St,,Lena,IL,61048,,815-369-2007,E,,Public,4am-12am daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.379089,-89.821411,2023-07-11,203840,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,825 Cty Line Rd,,Maple Park,IL,60151,,815-827-3671,E,,Public,4am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,GPS,41.90055733916701,-88.60202700024414,2023-07-11,203841,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,150 W Bluff St,,Marseilles,IL,61341,,815-795-6226,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.330734,-88.709609,2023-07-11,203842,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,801 Meriden St,,Mendota,IL,61342,,815-539-6530,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.554844,-89.119761,2023-07-11,203843,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,1105 W 10th Ave,,Milan,IL,61264,,309-787-1847,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.443348,-90.584697,2023-07-11,203844,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,300 N Washington St,,Milledgeville,IL,61051,,815-225-5648,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.961515,-89.768634,2023-07-11,203845,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,1112 W Broadway,,Monmouth,IL,61462,,309-734-3466,E,,Public,4am-12am daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,40.912689,-90.661208,2023-07-11,203846,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,831 S Main St,,Monmouth,IL,61462,,309-734-8360,E,,Public,6am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,40.903185,-90.648057,2023-07-11,203847,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,743 Bedford Rd,,Morris,IL,60450,,815-416-0841,E,,Public,3am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.371178,-88.43411,2023-07-11,203848,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,602 E Lincolnway,,Morrison,IL,61270,,815-772-8634,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.807851,-89.95699,2023-07-11,203849,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,2949 Illinois Rt 178,,North Utica,IL,61373,,815-667-7136,E,,Public,4am-12am daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,41.357317,-89.010467,2023-07-11,203850,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,901 W Washington St,,Oregon,IL,61061,,815-732-7584,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.014536,-89.339308,2023-07-11,203851,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,1101 Division St,,Orion,IL,61273,,309-526-8112,E,,Public,4am-12am daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.35349,-90.386275,2023-07-11,203852,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,315 Grummon St,,Paw Paw,IL,61353,,815-627-9510,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.688981,-88.979532,2023-07-11,203853,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,2950 4th St,,Peru,IL,61354,,815-220-0094,E,,Public,4am-12am daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.327676,-89.144549,2023-07-11,203854,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,411 W South St,,Plano,IL,60545,,630-552-3657,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.660116,-88.541243,2023-07-11,203855,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,120 N Division Ave,,Polo,IL,61064,,815-946-2873,E,,Public,5am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.986979,-89.578477,2023-07-11,203856,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,302 N High St,,Port Byron,IL,61275,,309-523-9130,E,,Public,4am-12am daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.608653,-90.334463,2023-07-11,203857,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,520 W Peru St,,Princeton,IL,61356,,815-875-1420,E,,Public,5am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.371475,-89.471366,2023-07-11,203858,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,40 Grove St,,Prophetstown,IL,61277,,815-537-5253,E,,Public,4am-12am daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.679685,-89.941869,2023-07-11,203859,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,330 S 7th St,,Rochelle,IL,61068,,815-561-8386,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.916678,-89.069021,2023-07-11,203860,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,900 Dixon Ave,,Rock Falls,IL,61071,,815-625-7419,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.779105,-89.676228,2023-07-11,203861,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,1201 W Rte 30,,Rock Falls,IL,61071,,815-625-7058,E,,Public,4am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.770362,-89.705956,2023-07-11,203862,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,1604 1st Ave,,Rock Falls,IL,61071,,815-625-6839,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.7661,-89.689717,2023-07-11,203863,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,6874 Weaver Rd,,Rockford,IL,61114,,815-986-0646,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.317474,-88.982849,2023-07-11,203864,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,4650 E Rockton Rd,,Roscoe,IL,61073,,815-624-0080,E,,Public,4am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.456569,-89.026347,2023-07-11,203865,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,160 W Penn Ave,,Roseville,IL,61473,,309-426-1751,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,40.732017,-90.665068,2023-07-11,203866,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,902 E Church St,,Sandwich,IL,60548,,815-786-1011,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.645003,-88.610736,2023-07-11,203867,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,225 N Main St,,Seneca,IL,61360,,815-357-1019,E,,Public,4am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,41.314483,-88.610201,2023-07-11,203868,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,317 W Comanche Ave,,Shabbona,IL,60550,,815-824-2040,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.767802,-88.876826,2023-07-11,203869,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,501 W Market St,,Shannon,IL,61078,,815-864-2004,E,,Public,4am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,GPS,42.15406066576098,-89.7465577658844,2023-07-11,203870,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,119 W Railroad St,,Sheffield,IL,61361,,815-454-2028,E,,Public,6am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.358716,-89.738322,2023-07-11,203871,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,900 E Market St,,Somonauk,IL,60552,,815-498-3835,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,41.63543,-88.670747,2023-07-11,203872,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,601 W Dakota St,,Spring Valley,IL,61362,,815-664-4368,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.327158,-89.208776,2023-07-11,203873,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,2806 W 4th St,,Sterling,IL,61081,,815-625-7128,E,,Public,4am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.792761,-89.733167,2023-07-11,203874,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,105 S Rural Rd,,Stillman Valley,IL,61084,,815-645-2192,E,,Public,4am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.10618,-89.183777,2023-07-11,203875,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,150 S Main St,,Stockton,IL,61085,,815-947-2869,E,,Public,5am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.348404,-90.00722,2023-07-11,203876,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,105 Plank Rd,,Sycamore,IL,60178,,815-895-0014,E,,Public,4am-1am daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.015609,-88.676125,2023-07-11,203877,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,201 S Main St,,Tampico,IL,61283,,815-438-2908,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.587902,-89.78703,2023-07-11,203878,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,200 E Main St,,Toulon,IL,61483,,309-286-7013,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.093631,-89.862866,2023-07-11,203879,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,912 13th St,,Viola,IL,61486,,309-596-2444,E,,Public,4am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.211531,-90.586063,2023-07-11,203880,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,113 W Main St,,Warren,IL,61087,,815-745-2048,E,,Public,5am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.496398,-89.990285,2023-07-11,203881,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,221 N Depot Rd,,Wataga,IL,61488,,309-375-6598,E,,Public,6am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.027302,-90.278752,2023-07-11,203882,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,9779 US Route 30 St,,Waterman,IL,60556,,815-264-3113,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,GPS,41.76965110665058,-88.75651775115966,2023-07-11,203883,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,138 E Main St,,Wyanet,IL,61379,,815-699-2418,E,,Public,5am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.365668,-89.582109,2023-07-11,203884,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,109 S 7th St,,Wyoming,IL,61491,,309-695-6501,E,,Public,4am-10pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.061105,-89.772666,2023-07-11,203885,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,4001 Interstate Blvd,,Loves Park,IL,61111,,815-885-3840,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.319192,-88.957655,2023-07-11,204243,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,9601 Forest Hills Rd,,Machesney Park,IL,61115,,815-637-4721,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,GPS,42.3662981126053,-89.01367437168881,2023-07-11,204244,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,1137 N Main St,,Monmouth,IL,61462,,309-734-8646,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,40.924704,-90.64776,2023-07-11,204245,2023-07-11 18:28:56 UTC,P,,,2022-01-03,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,101 E Hitt St,,Mt. Morris,IL,61054,,815-734-0546,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.049363,-89.431946,2023-07-11,204268,2023-07-11 18:28:56 UTC,P,,,2022-01-04,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,1100 Shooting Park Rd,,Peru,IL,61354,,815-220-7507,E,,Public - Credit card at all times,24 hours daily,A CREDIT D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,41.338291,-89.120629,2023-07-11,204269,2023-07-11 18:28:56 UTC,P,,,2022-01-04,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,2125 N Main St,,Princeton,IL,61356,,815-872-2672,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,41.396152,-89.467683,2023-07-11,204270,2023-07-11 18:28:56 UTC,P,,,2022-01-04,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,5965 Columbia Pkwy,,Rockford,IL,61108,,815-394-2561,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.239773,-89.000297,2023-07-11,204271,2023-07-11 18:28:56 UTC,P,,,2022-01-04,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's General Store,1410 S Bell School Rd,,Rockford,IL,61108,,815-381-0868,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.254869,-88.969411,2023-07-11,204272,2023-07-11 18:28:56 UTC,P,,,2022-01-04,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
